timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,Latency,Hostname,"UUID"
2013/11/27 13:33:07.799,1447,Call ajax,200,OK,Thread Group 1-18,true,168374,78,CACSVM-12354.local,471
2013/11/27 13:33:07.865,1393,Call ajax,200,OK,Thread Group 1-58,true,168381,97,CACSVM-12354.local,470
2013/11/27 13:33:01.214,8060,Get Roboto-Medium.woff,200,OK,Thread Group 1-84,true,70569,262,CACSVM-12354.local,408
2013/11/27 13:33:07.327,1954,Call ajax,200,OK,Thread Group 1-61,true,168374,74,CACSVM-12354.local,455
2013/11/27 13:33:07.545,1743,Get html,200,OK,Thread Group 1-17,true,168374,74,CACSVM-12354.local,480
2013/11/27 13:33:05.087,4205,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-94,true,64261,65,CACSVM-12354.local,440
2013/11/27 13:33:05.864,3454,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-86,true,64261,208,CACSVM-12354.local,433
2013/11/27 13:33:01.173,8440,Get Antonio-Regular.tff,200,OK,Thread Group 1-42,true,48286,412,CACSVM-12354.local,447
2013/11/27 13:33:09.282,305,Get Antonio-Regular.tff,200,OK,Thread Group 1-61,true,48286,63,CACSVM-12354.local,455
2013/11/27 13:33:06.637,2943,Get html,200,OK,Thread Group 1-32,true,168381,93,CACSVM-12354.local,477
2013/11/27 13:33:05.130,4417,Get main.css,200,OK,Thread Group 1-46,true,47605,82,CACSVM-12354.local,372
2013/11/27 13:33:06.583,2928,Get Roboto-Light.woff,200,OK,Thread Group 1-16,true,71137,72,CACSVM-12354.local,454
2013/11/27 13:33:05.010,4480,Get Antonio-Light.woff,200,OK,Thread Group 1-49,true,43894,932,CACSVM-12354.local,399
2013/11/27 13:33:04.773,4847,Get html,200,OK,Thread Group 1-83,true,168381,67,CACSVM-12354.local,466
2013/11/27 13:33:04.894,5568,Call ajax,200,OK,Thread Group 1-39,true,168380,1113,CACSVM-12354.local,452
2013/11/27 13:33:07.866,1582,Call ajax,200,OK,Thread Group 1-90,true,168395,96,CACSVM-12354.local,461
2013/11/27 13:33:08.768,667,Get main.css,200,OK,Thread Group 1-4,true,47605,80,CACSVM-12354.local,379
2013/11/27 13:33:02.456,6961,Get html,200,OK,Thread Group 1-38,true,168381,1417,CACSVM-12354.local,460
2013/11/27 13:33:08.544,820,Get main.css,200,OK,Thread Group 1-7,true,47605,75,CACSVM-12354.local,293
2013/11/27 13:33:04.869,4538,Get main.css,200,OK,Thread Group 1-9,true,47605,69,CACSVM-12354.local,402
2013/11/27 13:33:09.126,234,Get Roboto-Medium.woff,200,OK,Thread Group 1-14,true,70569,76,CACSVM-12354.local,465
2013/11/27 13:33:07.478,1858,Get Antonio-Regular.woff,200,OK,Thread Group 1-77,true,43430,69,CACSVM-12354.local,391
2013/11/27 13:33:06.733,2908,Get Antonio-Regular.tff,200,OK,Thread Group 1-89,true,48286,390,CACSVM-12354.local,457
2013/11/27 13:33:08.601,1045,Get main.css,200,OK,Thread Group 1-24,true,47605,74,CACSVM-12354.local,394
2013/11/27 13:33:06.101,3580,Get Roboto-Light.woff,200,OK,Thread Group 1-5,true,71137,94,CACSVM-12354.local,435
2013/11/27 13:33:08.220,1462,Get Antonio-Regular.woff,200,OK,Thread Group 1-59,true,43430,99,CACSVM-12354.local,386
2013/11/27 13:33:08.378,1305,Get img-s49281a147f.png,200,OK,Thread Group 1-80,true,24351,71,CACSVM-12354.local,370
2013/11/27 13:33:07.458,2226,Call ajax,200,OK,Thread Group 1-99,true,168380,81,CACSVM-12354.local,462
2013/11/27 13:33:09.247,482,Get Antonio-Regular.tff,200,OK,Thread Group 1-18,true,48286,71,CACSVM-12354.local,471
2013/11/27 13:33:06.538,3191,Get Roboto-Light.woff,200,OK,Thread Group 1-6,true,71137,75,CACSVM-12354.local,446
2013/11/27 13:33:08.219,1520,Get Antonio-Regular.woff,200,OK,Thread Group 1-15,true,43430,93,CACSVM-12354.local,410
2013/11/27 13:33:04.588,5159,Get Antonio-Regular.tff,200,OK,Thread Group 1-20,true,48286,2284,CACSVM-12354.local,451
2013/11/27 13:33:09.683,75,Get show image,200,OK,Thread Group 1-80,true,29825,33,CACSVM-12354.local,370
2013/11/27 13:33:07.290,2547,Call ajax,200,OK,Thread Group 1-74,true,168374,356,CACSVM-12354.local,474
2013/11/27 13:33:06.923,2918,Get main.css,200,OK,Thread Group 1-72,true,47605,106,CACSVM-12354.local,385
2013/11/27 13:33:08.095,1752,Get Antonio-Light.woff,200,OK,Thread Group 1-27,true,43894,112,CACSVM-12354.local,180
2013/11/27 13:33:09.274,656,Get Antonio-Light.woff,200,OK,Thread Group 1-84,true,43894,71,CACSVM-12354.local,408
2013/11/27 13:33:08.322,1666,Get Antonio-Light.ttf,200,OK,Thread Group 1-63,true,46906,74,CACSVM-12354.local,458
2013/11/27 13:33:09.729,305,Get Antonio-Light.ttf,200,OK,Thread Group 1-18,true,46906,72,CACSVM-12354.local,471
2013/11/27 13:33:08.962,1072,Get Antonio-Regular.woff,200,OK,Thread Group 1-22,true,43430,87,CACSVM-12354.local,389
2013/11/27 13:33:07.207,2865,Get Antonio-Regular.woff,200,OK,Thread Group 1-98,true,43430,80,CACSVM-12354.local,406
2013/11/27 13:33:09.740,363,Get img-s49281a147f.png,200,OK,Thread Group 1-15,true,24351,66,CACSVM-12354.local,410
2013/11/27 13:33:09.243,909,Get Roboto-Light.woff,200,OK,Thread Group 1-30,true,71137,63,CACSVM-12354.local,453
2013/11/27 13:33:10.104,80,Get show image,200,OK,Thread Group 1-15,true,29825,43,CACSVM-12354.local,410
2013/11/27 13:33:08.878,1358,Get Antonio-Regular.woff,200,OK,Thread Group 1-44,true,43430,64,CACSVM-12354.local,353
2013/11/27 13:33:08.185,2146,Get img-s49281a147f.png,200,OK,Thread Group 1-73,true,24351,108,CACSVM-12354.local,405
2013/11/27 13:33:08.654,1728,Get html,200,OK,Thread Group 1-10,true,168381,82,CACSVM-12354.local,481
2013/11/27 13:33:05.925,4459,Get Antonio-Light.ttf,200,OK,Thread Group 1-40,true,46906,431,CACSVM-12354.local,425
2013/11/27 13:33:06.531,3861,Call ajax,200,OK,Thread Group 1-62,true,168374,82,CACSVM-12354.local,463
2013/11/27 13:33:10.331,64,Get show image,200,OK,Thread Group 1-73,true,29825,35,CACSVM-12354.local,405
2013/11/27 13:33:08.771,1642,Get Roboto-Light.woff,200,OK,Thread Group 1-41,true,71137,78,CACSVM-12354.local,450
2013/11/27 13:33:08.407,2040,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-36,true,64261,77,CACSVM-12354.local,430
2013/11/27 13:33:07.478,3014,Get main.css,200,OK,Thread Group 1-85,true,47605,83,CACSVM-12354.local,373
2013/11/27 13:33:09.759,736,Get spinner.gif,200,OK,Thread Group 1-80,true,6863,394,CACSVM-12354.local,370
2013/11/27 13:33:03.629,6875,Get Roboto-Light.woff,200,OK,Thread Group 1-88,true,71137,65,CACSVM-12354.local,426
2013/11/27 13:33:10.034,471,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-18,true,64261,82,CACSVM-12354.local,471
2013/11/27 13:33:10.395,140,Get spinner.gif,200,OK,Thread Group 1-73,true,6863,70,CACSVM-12354.local,405
2013/11/27 13:33:06.071,4495,Get Roboto-Light.woff,200,OK,Thread Group 1-53,true,71137,86,CACSVM-12354.local,411
2013/11/27 13:33:10.495,75,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-80,true,2898,75,CACSVM-12354.local,370
2013/11/27 13:33:07.387,3217,Get Roboto-Medium.woff,200,OK,Thread Group 1-69,true,70569,412,CACSVM-12354.local,422
2013/11/27 13:33:08.095,2524,Get Roboto-Medium.woff,200,OK,Thread Group 1-47,true,70569,112,CACSVM-12354.local,421
2013/11/27 13:33:08.740,1888,Get html,200,OK,Thread Group 1-33,true,168374,88,CACSVM-12354.local,484
2013/11/27 13:33:06.776,3858,Get Antonio-Regular.woff,200,OK,Thread Group 1-55,true,43430,88,CACSVM-12354.local,400
2013/11/27 13:33:04.047,6616,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-12,true,64261,96,CACSVM-12354.local,431
2013/11/27 13:33:07.726,2968,Get Antonio-Light.woff,200,OK,Thread Group 1-96,true,43894,1017,CACSVM-12354.local,429
2013/11/27 13:33:09.685,1009,Get Antonio-Regular.tff,200,OK,Thread Group 1-99,true,48286,73,CACSVM-12354.local,462
2013/11/27 13:33:08.352,2416,Call ajax,200,OK,Thread Group 1-43,true,168380,388,CACSVM-12354.local,432
2013/11/27 13:33:09.218,1656,Call ajax,200,OK,Thread Group 1-31,true,168381,85,CACSVM-12354.local,464
2013/11/27 13:33:09.621,1276,Get Antonio-Light.ttf,200,OK,Thread Group 1-61,true,46906,76,CACSVM-12354.local,455
2013/11/27 13:33:06.228,4711,Get Antonio-Light.woff,200,OK,Thread Group 1-52,true,43894,333,CACSVM-12354.local,415
2013/11/27 13:33:10.604,447,Get Antonio-Light.woff,200,OK,Thread Group 1-69,true,43894,80,CACSVM-12354.local,422
2013/11/27 13:33:05.632,5456,Get Roboto-Medium.woff,200,OK,Thread Group 1-56,true,70569,75,CACSVM-12354.local,434
2013/11/27 13:33:06.803,4300,Get Antonio-Light.woff,200,OK,Thread Group 1-81,true,43894,450,CACSVM-12354.local,438
2013/11/27 13:33:10.535,571,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-73,true,2898,361,CACSVM-12354.local,405
2013/11/27 13:33:07.901,3315,Get Antonio-Light.woff,200,OK,Thread Group 1-34,true,43894,418,CACSVM-12354.local,414
2013/11/27 13:33:05.945,5274,Call ajax,200,OK,Thread Group 1-3,true,168374,423,CACSVM-12354.local,459
2013/11/27 13:33:08.535,2710,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-79,true,64261,912,CACSVM-12354.local,456
2013/11/27 13:33:07.509,3742,Get Antonio-Regular.tff,200,OK,Thread Group 1-25,true,48286,1341,CACSVM-12354.local,419
2013/11/27 13:33:07.623,3658,Get Antonio-Regular.tff,200,OK,Thread Group 1-8,true,48286,74,CACSVM-12354.local,468
2013/11/27 13:33:09.293,2002,Get Roboto-Light.woff,200,OK,Thread Group 1-94,true,71137,68,CACSVM-12354.local,440
2013/11/27 13:33:09.747,1593,Get Antonio-Light.ttf,200,OK,Thread Group 1-20,true,46906,85,CACSVM-12354.local,451
2013/11/27 13:33:09.682,1687,Get img-s49281a147f.png,200,OK,Thread Group 1-59,true,24351,67,CACSVM-12354.local,386
2013/11/27 13:33:11.051,347,Get Antonio-Regular.woff,200,OK,Thread Group 1-69,true,43430,65,CACSVM-12354.local,422
2013/11/27 13:33:10.769,647,Get Antonio-Regular.tff,200,OK,Thread Group 1-43,true,48286,75,CACSVM-12354.local,432
2013/11/27 13:33:11.369,60,Get show image,200,OK,Thread Group 1-59,true,29825,30,CACSVM-12354.local,386
2013/11/27 13:33:05.513,6000,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-87,true,64261,84,CACSVM-12354.local,420
2013/11/27 13:33:08.021,3494,Get Antonio-Light.woff,200,OK,Thread Group 1-64,true,43894,102,CACSVM-12354.local,448
2013/11/27 13:33:05.464,6076,Get Roboto-Medium.woff,200,OK,Thread Group 1-48,true,70569,83,CACSVM-12354.local,424
2013/11/27 13:32:58.949,12671,Get Antonio-Regular.tff,200,OK,Thread Group 1-50,true,48286,7974,CACSVM-12354.local,404
2013/11/27 13:33:10.505,1115,Get Roboto-Light.woff,200,OK,Thread Group 1-18,true,71137,85,CACSVM-12354.local,471
2013/11/27 13:33:10.394,1230,Get Antonio-Regular.tff,200,OK,Thread Group 1-62,true,48286,72,CACSVM-12354.local,463
2013/11/27 13:33:11.398,231,Get img-s49281a147f.png,200,OK,Thread Group 1-69,true,24351,84,CACSVM-12354.local,422
2013/11/27 13:33:08.296,3333,Call ajax,200,OK,Thread Group 1-92,true,168381,77,CACSVM-12354.local,479
2013/11/27 13:33:11.429,201,Get spinner.gif,200,OK,Thread Group 1-59,true,6863,79,CACSVM-12354.local,386
2013/11/27 13:33:09.157,2473,Get Antonio-Light.woff,200,OK,Thread Group 1-57,true,43894,71,CACSVM-12354.local,428
2013/11/27 13:33:09.622,2025,Get Antonio-Regular.tff,200,OK,Thread Group 1-90,true,48286,415,CACSVM-12354.local,461
2013/11/27 13:33:09.621,2026,Get Antonio-Regular.woff,200,OK,Thread Group 1-49,true,43430,91,CACSVM-12354.local,399
2013/11/27 13:33:09.646,2006,Get html,200,OK,Thread Group 1-24,true,168381,365,CACSVM-12354.local,489
2013/11/27 13:33:05.858,5833,Get Roboto-Light.woff,200,OK,Thread Group 1-97,true,71137,213,CACSVM-12354.local,407
2013/11/27 13:33:11.629,67,Get show image,200,OK,Thread Group 1-69,true,29825,34,CACSVM-12354.local,422
2013/11/27 13:33:07.387,4322,Get Roboto-Medium.woff,200,OK,Thread Group 1-45,true,70569,2125,CACSVM-12354.local,423
2013/11/27 13:33:08.395,3315,Get Roboto-Medium.woff,200,OK,Thread Group 1-82,true,70569,71,CACSVM-12354.local,444
2013/11/27 13:33:11.631,81,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-59,true,2898,81,CACSVM-12354.local,386
2013/11/27 13:33:08.281,3456,Get Antonio-Regular.woff,200,OK,Thread Group 1-13,true,43430,421,CACSVM-12354.local,380
2013/11/27 13:33:11.696,72,Get spinner.gif,200,OK,Thread Group 1-69,true,6863,71,CACSVM-12354.local,422
2013/11/27 13:33:11.768,68,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-69,true,2898,68,CACSVM-12354.local,422
2013/11/27 13:33:10.236,1647,Get img-s49281a147f.png,200,OK,Thread Group 1-44,true,24351,94,CACSVM-12354.local,353
2013/11/27 13:33:11.281,629,Get Antonio-Light.ttf,200,OK,Thread Group 1-8,true,46906,76,CACSVM-12354.local,468
2013/11/27 13:33:10.504,1415,Get Roboto-Medium.woff,200,OK,Thread Group 1-88,true,70569,85,CACSVM-12354.local,426
2013/11/27 13:33:09.259,2660,Get Antonio-Regular.tff,200,OK,Thread Group 1-58,true,48286,75,CACSVM-12354.local,470
2013/11/27 13:33:11.106,830,Get main.css,200,OK,Thread Group 1-73,true,47605,83,CACSVM-12354.local,405
2013/11/27 13:33:08.373,3564,Get Roboto-Light.woff,200,OK,Thread Group 1-51,true,71137,62,CACSVM-12354.local,427
2013/11/27 13:33:06.670,5268,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-29,true,64261,73,CACSVM-12354.local,439
2013/11/27 13:33:11.219,719,Get Antonio-Regular.tff,200,OK,Thread Group 1-3,true,48286,64,CACSVM-12354.local,459
2013/11/27 13:33:11.884,64,Get show image,200,OK,Thread Group 1-44,true,29825,29,CACSVM-12354.local,353
2013/11/27 13:33:11.251,714,Get Antonio-Light.ttf,200,OK,Thread Group 1-25,true,46906,87,CACSVM-12354.local,419
2013/11/27 13:33:10.185,1787,Get spinner.gif,200,OK,Thread Group 1-15,true,6863,406,CACSVM-12354.local,410
2013/11/27 13:33:08.679,3311,Get html,200,OK,Thread Group 1-93,true,168374,89,CACSVM-12354.local,482
2013/11/27 13:33:11.630,387,Get Antonio-Regular.tff,200,OK,Thread Group 1-92,true,48286,81,CACSVM-12354.local,479
2013/11/27 13:33:11.972,74,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-15,true,2898,74,CACSVM-12354.local,410
2013/11/27 13:33:10.874,1207,Get Antonio-Regular.tff,200,OK,Thread Group 1-31,true,48286,76,CACSVM-12354.local,464
2013/11/27 13:33:06.060,6021,Get html,200,OK,Thread Group 1-28,true,168374,69,CACSVM-12354.local,473
2013/11/27 13:33:11.948,143,Get spinner.gif,200,OK,Thread Group 1-44,true,6863,71,CACSVM-12354.local,353
2013/11/27 13:33:09.729,2382,Get Roboto-Medium.woff,200,OK,Thread Group 1-6,true,70569,75,CACSVM-12354.local,446
2013/11/27 13:33:11.245,869,Get Roboto-Light.woff,200,OK,Thread Group 1-79,true,71137,74,CACSVM-12354.local,456
2013/11/27 13:33:09.620,2495,Get Roboto-Light.woff,200,OK,Thread Group 1-86,true,71137,92,CACSVM-12354.local,433
2013/11/27 13:33:11.620,531,Get Roboto-Medium.woff,200,OK,Thread Group 1-18,true,70569,70,CACSVM-12354.local,471
2013/11/27 13:33:11.836,350,Get main.css,200,OK,Thread Group 1-69,true,47605,82,CACSVM-12354.local,422
2013/11/27 13:33:12.091,98,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-44,true,2898,97,CACSVM-12354.local,353
2013/11/27 13:33:11.737,456,Get img-s49281a147f.png,200,OK,Thread Group 1-13,true,24351,61,CACSVM-12354.local,380
2013/11/27 13:33:12.193,68,Get show image,200,OK,Thread Group 1-13,true,29825,33,CACSVM-12354.local,380
2013/11/27 13:33:09.186,3125,Get main.css,200,OK,Thread Group 1-70,true,47605,73,CACSVM-12354.local,383
2013/11/27 13:33:12.262,150,Get spinner.gif,200,OK,Thread Group 1-13,true,6863,78,CACSVM-12354.local,380
2013/11/27 13:33:10.072,2356,Get img-s49281a147f.png,200,OK,Thread Group 1-98,true,24351,109,CACSVM-12354.local,406
2013/11/27 13:33:09.622,2834,Call ajax,200,OK,Thread Group 1-38,true,168381,531,CACSVM-12354.local,460
2013/11/27 13:33:09.623,2835,Get Antonio-Light.woff,200,OK,Thread Group 1-14,true,43894,364,CACSVM-12354.local,465
2013/11/27 13:33:09.621,2836,Get html,200,OK,Thread Group 1-46,true,168374,559,CACSVM-12354.local,485
2013/11/27 13:33:11.919,550,Get Antonio-Light.woff,200,OK,Thread Group 1-88,true,43894,50,CACSVM-12354.local,426
2013/11/27 13:33:09.839,2632,Get Antonio-Regular.tff,200,OK,Thread Group 1-74,true,48286,69,CACSVM-12354.local,474
2013/11/27 13:33:08.294,4177,Get Antonio-Regular.tff,200,OK,Thread Group 1-11,true,48286,77,CACSVM-12354.local,467
2013/11/27 13:33:10.570,1901,Get main.css,200,OK,Thread Group 1-80,true,47605,77,CACSVM-12354.local,370
2013/11/27 13:33:12.412,79,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-13,true,2898,79,CACSVM-12354.local,380
2013/11/27 13:33:12.428,66,Get show image,200,OK,Thread Group 1-98,true,29825,33,CACSVM-12354.local,406
2013/11/27 13:33:05.273,7257,Get Roboto-Medium.woff,200,OK,Thread Group 1-91,true,70569,90,CACSVM-12354.local,437
2013/11/27 13:33:09.989,2542,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-63,true,64261,84,CACSVM-12354.local,458
2013/11/27 13:33:09.622,2934,Get html,200,OK,Thread Group 1-4,true,168374,366,CACSVM-12354.local,486
2013/11/27 13:33:05.999,6636,Get Antonio-Regular.woff,200,OK,Thread Group 1-68,true,43430,1003,CACSVM-12354.local,382
2013/11/27 13:33:12.494,141,Get spinner.gif,200,OK,Thread Group 1-98,true,6863,80,CACSVM-12354.local,406
2013/11/27 13:33:10.385,2276,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-40,true,64261,1180,CACSVM-12354.local,425
2013/11/27 13:33:09.848,2821,Get Antonio-Regular.woff,200,OK,Thread Group 1-27,true,43430,87,CACSVM-12354.local,180
2013/11/27 13:33:08.710,3961,Call ajax,200,OK,Thread Group 1-78,true,168374,356,CACSVM-12354.local,475
2013/11/27 13:33:10.447,2249,Get Roboto-Light.woff,200,OK,Thread Group 1-36,true,71137,81,CACSVM-12354.local,430
2013/11/27 13:33:12.635,86,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-98,true,2898,86,CACSVM-12354.local,406
2013/11/27 13:33:07.401,5353,Get Antonio-Light.woff,200,OK,Thread Group 1-21,true,43894,76,CACSVM-12354.local,401
2013/11/27 13:33:12.017,822,Get Antonio-Light.ttf,200,OK,Thread Group 1-92,true,46906,76,CACSVM-12354.local,479
2013/11/27 13:33:12.081,786,Call ajax,200,OK,Thread Group 1-28,true,168380,72,CACSVM-12354.local,473
2013/11/27 13:33:10.628,2249,Call ajax,200,OK,Thread Group 1-33,true,168374,87,CACSVM-12354.local,484
2013/11/27 13:33:10.634,2269,Get img-s49281a147f.png,200,OK,Thread Group 1-55,true,24351,1285,CACSVM-12354.local,400
2013/11/27 13:33:06.189,6737,Get html,200,OK,Thread Group 1-54,true,168374,342,CACSVM-12354.local,476
2013/11/27 13:33:11.541,1388,Get Antonio-Light.woff,200,OK,Thread Group 1-48,true,43894,404,CACSVM-12354.local,424
2013/11/27 13:33:11.103,1839,Get Antonio-Regular.woff,200,OK,Thread Group 1-81,true,43430,85,CACSVM-12354.local,438
2013/11/27 13:33:11.624,1330,Get Antonio-Light.ttf,200,OK,Thread Group 1-62,true,46906,63,CACSVM-12354.local,463
2013/11/27 13:33:12.904,58,Get show image,200,OK,Thread Group 1-55,true,29825,30,CACSVM-12354.local,400
2013/11/27 13:33:11.910,1070,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-8,true,64261,38,CACSVM-12354.local,468
2013/11/27 13:33:04.311,8749,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-19,true,64261,963,CACSVM-12354.local,443
2013/11/27 13:33:12.491,570,Get main.css,200,OK,Thread Group 1-13,true,47605,71,CACSVM-12354.local,380
2013/11/27 13:33:11.089,2027,Get Antonio-Light.woff,200,OK,Thread Group 1-56,true,43894,76,CACSVM-12354.local,434
2013/11/27 13:33:12.635,496,Get img-s49281a147f.png,200,OK,Thread Group 1-68,true,24351,85,CACSVM-12354.local,382
2013/11/27 13:33:13.131,59,Get show image,200,OK,Thread Group 1-68,true,29825,26,CACSVM-12354.local,382
2013/11/27 13:33:12.839,376,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-92,true,64261,67,CACSVM-12354.local,479
2013/11/27 13:33:09.681,3535,Get Roboto-Medium.woff,200,OK,Thread Group 1-5,true,70569,67,CACSVM-12354.local,435
2013/11/27 13:33:11.710,1520,Get Antonio-Light.woff,200,OK,Thread Group 1-45,true,43894,81,CACSVM-12354.local,423
2013/11/27 13:33:05.485,7747,Get Roboto-Medium.woff,200,OK,Thread Group 1-37,true,70569,346,CACSVM-12354.local,416
2013/11/27 13:33:13.191,149,Get spinner.gif,200,OK,Thread Group 1-68,true,6863,56,CACSVM-12354.local,382
2013/11/27 13:33:07.271,6069,Get html,200,OK,Thread Group 1-75,true,168381,454,CACSVM-12354.local,478
2013/11/27 13:33:12.929,479,Get Antonio-Regular.woff,200,OK,Thread Group 1-48,true,43430,77,CACSVM-12354.local,424
2013/11/27 13:33:13.340,72,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-68,true,2898,72,CACSVM-12354.local,382
2013/11/27 13:33:10.413,3027,Get Roboto-Medium.woff,200,OK,Thread Group 1-41,true,70569,61,CACSVM-12354.local,450
2013/11/27 13:33:09.101,4363,Call ajax,200,OK,Thread Group 1-76,true,168374,69,CACSVM-12354.local,472
2013/11/27 13:33:12.696,812,Get Roboto-Medium.woff,200,OK,Thread Group 1-36,true,70569,67,CACSVM-12354.local,430
2013/11/27 13:33:12.878,633,Get Antonio-Regular.tff,200,OK,Thread Group 1-33,true,48286,65,CACSVM-12354.local,484
2013/11/27 13:33:11.653,1885,Call ajax,200,OK,Thread Group 1-24,true,168374,86,CACSVM-12354.local,489
2013/11/27 13:33:12.116,1485,Get Roboto-Medium.woff,200,OK,Thread Group 1-86,true,70569,108,CACSVM-12354.local,433
2013/11/27 13:33:09.622,3981,Get html,200,OK,Thread Group 1-9,true,168381,452,CACSVM-12354.local,488
2013/11/27 13:33:11.647,2105,Get img-s49281a147f.png,200,OK,Thread Group 1-49,true,24351,72,CACSVM-12354.local,399
2013/11/27 13:33:11.341,2428,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-20,true,64261,76,CACSVM-12354.local,451
2013/11/27 13:33:12.721,1061,Get main.css,200,OK,Thread Group 1-98,true,47605,98,CACSVM-12354.local,406
2013/11/27 13:33:13.511,295,Get Antonio-Light.ttf,200,OK,Thread Group 1-33,true,46906,77,CACSVM-12354.local,484
2013/11/27 13:33:09.229,4584,Get main.css,200,OK,Thread Group 1-26,true,47605,358,CACSVM-12354.local,377
2013/11/27 13:33:13.753,63,Get show image,200,OK,Thread Group 1-49,true,29825,33,CACSVM-12354.local,399
2013/11/27 13:33:10.567,3267,Get Roboto-Medium.woff,200,OK,Thread Group 1-53,true,70569,68,CACSVM-12354.local,411
2013/11/27 13:33:09.621,4213,Get Roboto-Medium.woff,200,OK,Thread Group 1-16,true,70569,398,CACSVM-12354.local,454
2013/11/27 13:33:11.416,2496,Get Antonio-Light.ttf,200,OK,Thread Group 1-43,true,46906,352,CACSVM-12354.local,432
2013/11/27 13:33:12.868,1051,Get Antonio-Regular.tff,200,OK,Thread Group 1-28,true,48286,349,CACSVM-12354.local,473
2013/11/27 13:33:13.816,164,Get spinner.gif,200,OK,Thread Group 1-49,true,6863,97,CACSVM-12354.local,399
2013/11/27 13:33:10.695,3307,Get Antonio-Light.ttf,200,OK,Thread Group 1-99,true,46906,101,CACSVM-12354.local,462
2013/11/27 13:33:13.509,495,Get Antonio-Light.woff,200,OK,Thread Group 1-36,true,43894,78,CACSVM-12354.local,430
2013/11/27 13:33:08.710,5301,Get html,200,OK,Thread Group 1-23,true,168374,387,CACSVM-12354.local,483
2013/11/27 13:32:56.270,17743,Get Roboto-Light.woff,200,OK,Thread Group 1-66,true,71137,205,CACSVM-12354.local,403
2013/11/27 13:33:12.114,1934,Get Roboto-Medium.woff,200,OK,Thread Group 1-79,true,70569,108,CACSVM-12354.local,456
2013/11/27 13:33:13.980,69,Get logo_seeit_splash_ipad.png,200,OK,Thread Group 1-49,true,2898,69,CACSVM-12354.local,399
2013/11/27 13:33:10.035,4078,Get img-s49281a147f.png,200,OK,Thread Group 1-22,true,24351,81,CACSVM-12354.local,389
2013/11/27 13:33:13.341,772,Call ajax,200,OK,Thread Group 1-75,true,168374,90,CACSVM-12354.local,478
2013/11/27 13:33:06.631,7499,Get xfinity_sans_icons_v1.0.woff,200,OK,Thread Group 1-1,true,64261,73,CACSVM-12354.local,445
2013/11/27 13:33:11.631,2511,Get Antonio-Regular.woff,200,OK,Thread Group 1-57,true,43430,81,CACSVM-12354.local,428
2013/11/27 13:33:10.493,3677,Get html,200,OK,Thread Group 1-85,true,168395,73,CACSVM-12354.local,491
2013/11/27 13:33:09.622,4549,Get html,200,OK,Thread Group 1-7,true,168374,397,CACSVM-12354.local,487
2013/11/27 13:33:14.114,66,Get show image,200,OK,Thread Group 1-22,true,29825,30,CACSVM-12354.local,389
2013/11/27 13:33:12.531,1675,Get Antonio-Light.woff,200,OK,Thread Group 1-91,true,43894,78,CACSVM-12354.local,437
2013/11/27 13:33:11.216,3057,Get Antonio-Regular.woff,200,OK,Thread Group 1-34,true,43430,65,CACSVM-12354.local,414
2013/11/27 13:33:12.471,1803,Get Antonio-Light.ttf,200,OK,Thread Group 1-11,true,46906,78,CACSVM-12354.local,467
2013/11/27 13:33:10.694,3625,Get Antonio-Regular.woff,200,OK,Thread Group 1-96,true,43430,85,CACSVM-12354.local,429
2013/11/27 13:33:12.962,1359,Get spinner.gif,200,OK,Thread Group 1-55,true,6863,1089,CACSVM-12354.local,400
2013/11/27 13:33:13.232,1094,Get Antonio-Light.woff,200,OK,Thread Group 1-37,true,43894,79,CACSVM-12354.local,416
2013/11/27 13:33:12.186,2163,Get html,200,OK,Thread Group 1-69,true,168389,344,CACSVM-12354.local,493
2013/11/27 13:33:09.930,4423,Get Antonio-Regular.woff,200,OK,Thread Group 1-84,true,43430,80,CACSVM-12354.local,408
